Month/Year,Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,AQI(Monthly),Avg.AQI(Monthly)
Jan/20,01/01/2020,Delhi - Punjabi Bagh,420.68,507.6,105.21,63.96,6.3,2.26,9.49,440.00 ,286.90 
,02/01/2020,Delhi - Punjabi Bagh,364.73,480.09,79.38,51.28,9.69,2.87,8.03,434.00 ,
,03/01/2020,Delhi - Punjabi Bagh,227.72,309.23,57.22,44.29,11.04,2.69,8.18,364.00 ,
,04/01/2020,Delhi - Punjabi Bagh,243.86,323.75,60.99,44.88,12.61,1.94,11.72,368.00 ,
,05/01/2020,Delhi - Punjabi Bagh,161.66,222.79,56.22,38.35,11.03,1.91,12.37,314.00 ,
,06/01/2020,Delhi - Punjabi Bagh,145.68,218.36,57.72,38.61,19.81,1.39,7.58,310.00 ,
,07/01/2020,Delhi - Punjabi Bagh,129.56,195.48,59.64,39.91,17.86,1.62,8.89,260.00 ,
,08/01/2020,Delhi - Punjabi Bagh,111.08,137.21,44.4,41.38,14.29,1.02,6.65,,
,09/01/2020,Delhi - Punjabi Bagh,84.11,121.81,37.34,32.62,3.78,1.02,9.36,187.00 ,
,10/01/2020,Delhi - Punjabi Bagh,126.51,181.64,51.69,31.77,13.03,1.23,10.88,249.00 ,
,11/01/2020,Delhi - Punjabi Bagh,144.19,217.1,59.6,31.44,11.01,1.61,13.56,274.00 ,
,12/01/2020,Delhi - Punjabi Bagh,226.77,331.28,58.71,38.55,12.56,2.45,12.71,337.00 ,
,13/01/2020,Delhi - Punjabi Bagh,195.62,272.59,62.24,39.63,8.8,1.53,9.2,366.00 ,
,14/01/2020,Delhi - Punjabi Bagh,94.27,131.77,40.02,33.78,18.7,1.49,7.55,262.00 ,
,15/01/2020,Delhi - Punjabi Bagh,100.19,158.89,48.75,31.07,23.65,1.5,9.36,182.00 ,
,16/01/2020,Delhi - Punjabi Bagh,137.1,197.71,45.03,33.89,14.22,1.7,6.75,283.00 ,
,17/01/2020,Delhi - Punjabi Bagh,114.02,164.53,36.75,33.22,5.74,1.69,7.21,270.00 ,
,18/01/2020,Delhi - Punjabi Bagh,121.92,184.24,45.78,32.65,8.15,1.66,7.78,250.00 ,
,19/01/2020,Delhi - Punjabi Bagh,117.3,160.22,34.47,30.63,12.3,1.46,11.07,274.00 ,
,20/01/2020,Delhi - Punjabi Bagh,149.33,214.62,38.35,31.51,8.61,2.14,10.89,268.00 ,
,21/01/2020,Delhi - Punjabi Bagh,249.83,367.43,56.94,37.21,12.23,2.52,9.05,383.00 ,
,22/01/2020,Delhi - Punjabi Bagh,204.2,285.22,48.31,35.3,4.16,1.02,8.19,390.00 ,
,23/01/2020,Delhi - Punjabi Bagh,72.08,128.32,41.07,25.77,12.94,1.33,12.53,220.00 ,
,24/01/2020,Delhi - Punjabi Bagh,71.07,127.88,40.81,24.68,5.95,1.23,14.41,138.00 ,
,25/01/2020,Delhi - Punjabi Bagh,121.82,226.64,55.95,29.76,12.55,2.72,21.01,,
,26/01/2020,Delhi - Punjabi Bagh,211.77,289.2,47.79,35.88,6.04,2.18,16.99,329.00 ,
,27/01/2020,Delhi - Punjabi Bagh,223.74,324.52,70.95,37.01,15.5,2.28,8.53,360.00 ,
,28/01/2020,Delhi - Punjabi Bagh,93.04,133.14,53.36,34.08,20.38,1.69,8.11,219.00 ,
,29/01/2020,Delhi - Punjabi Bagh,72.17,117.88,41.96,30,8.04,1.97,11.83,178.00 ,
,30/01/2020,Delhi - Punjabi Bagh,90.84,153.54,45.18,28.61,7.61,1.42,11.99,217.00 ,
,31/01/2020,Delhi - Punjabi Bagh,92.68,155.46,43.84,26.24,9.1,1.51,12.35,194.00 ,
Feb/20,01/02/2020,Delhi - Punjabi Bagh,99.11,174.46,43.99,26.8,10.48,1.49,15.28,218.00 ,234.61 
,02/02/2020,Delhi - Punjabi Bagh,123.26,187.48,46.68,28.28,12.45,1.65,15.42,246.00 ,
,03/02/2020,Delhi - Punjabi Bagh,141.99,226.61,52.28,27.71,11.82,2.18,18.04,263.00 ,
,04/02/2020,Delhi - Punjabi Bagh,179.81,296.68,64.89,28.88,13.93,2.18,19.77,304.00 ,
,05/02/2020,Delhi - Punjabi Bagh,137.47,232.53,53.79,28.47,15.24,1.59,15.91,303.00 ,
,06/02/2020,Delhi - Punjabi Bagh,111.98,189.6,49.31,26.83,19.02,1.61,20.04,225.00 ,
,07/02/2020,Delhi - Punjabi Bagh,129.65,221.97,56.01,26.76,13.02,2.64,17.07,276.00 ,
,08/02/2020,Delhi - Punjabi Bagh,147.51,223.47,49.59,29.36,23.67,1.42,19.8,282.00 ,
,09/02/2020,Delhi - Punjabi Bagh,153.59,222.1,50.41,29.46,22.34,1.64,20.15,292.00 ,
,10/02/2020,Delhi - Punjabi Bagh,166.61,207.78,55.91,31.72,6.62,2.17,18.97,297.00 ,
,11/02/2020,Delhi - Punjabi Bagh,159.05,248.52,57.61,30.43,9.24,1.65,19.21,298.00 ,
,12/02/2020,Delhi - Punjabi Bagh,152.27,238.74,48.68,29.31,3.67,1.86,20.99,301.00 ,
,13/02/2020,Delhi - Punjabi Bagh,85.87,152.11,35.44,25.58,4.38,1.68,24.51,213.00 ,
,14/02/2020,Delhi - Punjabi Bagh,73.73,140.92,32.32,23.53,13.26,2.12,24.01,139.00 ,
,15/02/2020,Delhi - Punjabi Bagh,75.82,148.84,40.65,22.74,19.87,1.55,27.45,148.00 ,
,16/02/2020,Delhi - Punjabi Bagh,132.06,213.39,47.27,26.77,21.32,2.18,25.76,255.00 ,
,17/02/2020,Delhi - Punjabi Bagh,170.38,268.43,51.31,29.55,11.23,1.49,20.48,299.00 ,
,18/02/2020,Delhi - Punjabi Bagh,139.56,237.12,50.83,27.13,23.21,2.18,25.34,260.00 ,
,19/02/2020,Delhi - Punjabi Bagh,126.98,248.76,63.61,26.71,8.93,2.01,17.3,263.00 ,
,20/02/2020,Delhi - Punjabi Bagh,85.41,188.09,53.15,25.55,9.44,1.57,27.85,183.00 ,
,21/02/2020,Delhi - Punjabi Bagh,41.81,78.56,40.37,21.21,9.37,1.33,20.15,120.00 ,
,22/02/2020,Delhi - Punjabi Bagh,60.49,131.09,48.87,21.18,11.54,1.84,14.94,92.00 ,
,23/02/2020,Delhi - Punjabi Bagh,91.29,167.58,45.08,22.27,30.24,1.6,22.02,211.00 ,
,24/02/2020,Delhi - Punjabi Bagh,66.94,138.34,43.39,18.91,17.17,1.51,18.98,120.00 ,
,25/02/2020,Delhi - Punjabi Bagh,150.46,224.82,43.84,28.73,15.11,1.74,14.21,290.00 ,
,26/02/2020,Delhi - Punjabi Bagh,155.14,270.96,47.31,30.52,25.13,1.99,13.44,286.00 ,
,27/02/2020,Delhi - Punjabi Bagh,93.45,178.11,52.54,27.73,17.55,1.71,13.22,208.00 ,
,28/02/2020,Delhi - Punjabi Bagh,75.52,143.57,43.23,26.98,6.55,1.48,13.48,177.00 ,
,29/02/2020,Delhi - Punjabi Bagh,54.2,113.62,51.9,27.45,16.47,1.21,11.13,,
Mar/20,01/03/2020,Delhi - Punjabi Bagh,39.38,106.5,73.65,32.54,5.72,1.19,16.07,80.00 ,125.04 
,02/03/2020,Delhi - Punjabi Bagh,87.48,190.47,87.51,39.45,21.49,1.42,15.38,158.00 ,
,03/03/2020,Delhi - Punjabi Bagh,84.68,181.34,80.03,36.52,23.6,1.02,14.19,204.00 ,
,04/03/2020,Delhi - Punjabi Bagh,78.94,171.32,79.2,34.37,23.62,0.9,17.94,186.00 ,
,05/03/2020,Delhi - Punjabi Bagh,30.8,72.93,65.63,31.47,13.52,0.72,15.14,,
,06/03/2020,Delhi - Punjabi Bagh,21.6,49.88,63.19,28.83,4.77,0.9,12.43,69.00 ,
,07/03/2020,Delhi - Punjabi Bagh,44.38,98.12,64.02,29.36,16.7,1.11,14.74,,
,08/03/2020,Delhi - Punjabi Bagh,71.11,136.41,68.96,30.12,5.96,1.01,13.55,171.00 ,
,09/03/2020,Delhi - Punjabi Bagh,60.61,122.81,55.31,27.06,16.66,0.75,32.38,120.00 ,
,10/03/2020,Delhi - Punjabi Bagh,84.15,153.29,50.61,26.83,19.38,0.74,41.06,170.00 ,
,11/03/2020,Delhi - Punjabi Bagh,57.12,123.86,62.32,29.73,11.27,1,67.22,122.00 ,
,12/03/2020,Delhi - Punjabi Bagh,55.96,155.72,69.85,30.36,13.6,1.58,27.1,122.00 ,
,13/03/2020,Delhi - Punjabi Bagh,61.33,198.72,66.49,26.87,11.49,0.86,61.31,158.00 ,
,14/03/2020,Delhi - Punjabi Bagh,29.18,74.45,56.96,28.1,7.2,0.75,18.2,107.00 ,
,15/03/2020,Delhi - Punjabi Bagh,56.48,128.62,67.38,27.76,27.94,0.82,62.45,,
,16/03/2020,Delhi - Punjabi Bagh,63.54,137.5,60.73,37.78,9.08,0.9,16.77,,
,17/03/2020,Delhi - Punjabi Bagh,69.45,147.36,59.67,34.46,4.57,0.98,19.37,152.00 ,
,18/03/2020,Delhi - Punjabi Bagh,65.91,141.16,64.53,29.42,8.15,0.91,23.82,132.00 ,
,19/03/2020,Delhi - Punjabi Bagh,100.42,195.42,74.25,35.65,16.45,1.08,16.87,185.00 ,
,20/03/2020,Delhi - Punjabi Bagh,89.29,205.2,100.61,32.17,12.28,1.38,28.21,176.00 ,
,21/03/2020,Delhi - Punjabi Bagh,83.46,174.71,78.1,32.69,18.02,1.05,30.91,183.00 ,
,22/03/2020,Delhi - Punjabi Bagh,68.95,129.18,53.61,30.27,5.96,0.78,16.49,187.00 ,
,23/03/2020,Delhi - Punjabi Bagh,52.9,104.64,45.16,27.91,13.42,0.77,25.44,91.00 ,
,24/03/2020,Delhi - Punjabi Bagh,48.91,106.74,45.37,28.06,20.93,0.79,39.05,110.00 ,
,25/03/2020,Delhi - Punjabi Bagh,38.78,71.33,33.63,29.54,21.69,0.76,17.78,71.00 ,
,26/03/2020,Delhi - Punjabi Bagh,52.01,91.42,28.69,28.45,14.77,0.69,14.45,,
,27/03/2020,Delhi - Punjabi Bagh,22.76,49.35,27.94,24.91,16.71,0.53,15.92,65.00 ,
,28/03/2020,Delhi - Punjabi Bagh,20.7,41,29.87,25.02,14.85,0.59,12.2,37.00 ,
,29/03/2020,Delhi - Punjabi Bagh,27.74,59.84,25.12,22.94,17.1,0.5,25.14,56.00 ,
,30/03/2020,Delhi - Punjabi Bagh,38.78,71.53,27.77,22.92,17.83,0.59,22.92,70.00 ,
,31/03/2020,Delhi - Punjabi Bagh,35.31,69.44,27.64,20.92,15.95,0.51,20.86,69.00 ,
Apr/20,01/04/2020,Delhi - Punjabi Bagh,39.41,79.88,27.17,22.69,13.88,0.56,30.33,78.00 ,112.04 
,02/04/2020,Delhi - Punjabi Bagh,28.24,60.17,24.98,21.04,10.71,0.56,22.03,59.00 ,
,03/04/2020,Delhi - Punjabi Bagh,32.14,65.75,26.54,19.02,14.7,0.51,28.85,65.00 ,
,04/04/2020,Delhi - Punjabi Bagh,39.89,79.5,32.58,19.6,13.43,0.58,27.06,72.00 ,
,05/04/2020,Delhi - Punjabi Bagh,54.27,105.29,36.2,22.22,22.5,1.5,30.39,85.00 ,
,06/04/2020,Delhi - Punjabi Bagh,63.94,124.43,35.11,23.39,9.32,0.71,25.08,166.00 ,
,07/04/2020,Delhi - Punjabi Bagh,36.95,97.97,27.46,22.87,14.15,0.51,18.82,93.00 ,
,08/04/2020,Delhi - Punjabi Bagh,26.84,76.53,26.44,19.44,17.89,0.5,21.33,83.00 ,
,09/04/2020,Delhi - Punjabi Bagh,41.24,84.88,29.74,20.68,14.22,0.62,34.11,79.00 ,
,10/04/2020,Delhi - Punjabi Bagh,64.73,118.22,37.6,22.49,11.2,0.83,21.26,122.00 ,
,11/04/2020,Delhi - Punjabi Bagh,49.9,110.2,34.6,22.13,22.88,0.7,32.04,113.00 ,
,12/04/2020,Delhi - Punjabi Bagh,41.33,94.81,27.98,22.18,9.64,0.66,29.6,91.00 ,
,13/04/2020,Delhi - Punjabi Bagh,71.95,145.22,31.99,24.38,18.46,1.13,29.26,135.00 ,
,14/04/2020,Delhi - Punjabi Bagh,53.86,132.07,42.07,20.8,13.73,0.8,26.55,110.00 ,
,15/04/2020,Delhi - Punjabi Bagh,63.58,186,36.42,20.91,15.42,0.77,29.78,112.00 ,
,22/04/2020,Delhi - Punjabi Bagh,94.04,185.04,44.86,22.91,127.41,0.79,41.6,156.00 ,
,23/04/2020,Delhi - Punjabi Bagh,145.38,202.57,39.71,26.11,118.15,1.1,34.67,130.00 ,
,24/04/2020,Delhi - Punjabi Bagh,105.7,180.81,39,28.26,102.3,1.11,49.7,221.00 ,
,25/04/2020,Delhi - Punjabi Bagh,104.36,135.09,29.27,24.97,111.57,0.69,18.16,133.00 ,
,26/04/2020,Delhi - Punjabi Bagh,47.81,124.3,26.3,23.09,58.1,0.71,19.73,144.00 ,
,27/04/2020,Delhi - Punjabi Bagh,26.44,52.25,23.9,19.56,105.49,0.7,61.1,90.00 ,
,28/04/2020,Delhi - Punjabi Bagh,49.43,101.75,26.18,19.37,99.89,0.74,92.46,94.00 ,
,29/04/2020,Delhi - Punjabi Bagh,67.69,140.52,27.16,19.56,101.69,0.84,43,132.00 ,
,30/04/2020,Delhi - Punjabi Bagh,51.3,114.66,24.7,18.74,110.19,0.78,56.7,126.00 ,
May/20,01/05/2020,Delhi - Punjabi Bagh,59.81,137.96,25.79,19.85,112.1,0.72,65.42,124.00 ,167.65 
,02/05/2020,Delhi - Punjabi Bagh,29.22,80.72,21.3,18.55,67.65,0.82,26.9,96.00 ,
,08/05/2020,Delhi - Punjabi Bagh,101.33,181.03,32.67,26.97,22.11,0.7,10.1,,
,09/05/2020,Delhi - Punjabi Bagh,51.71,121.6,25.88,20.84,6.85,0.8,9.88,,
,10/05/2020,Delhi - Punjabi Bagh,47.26,98.59,26.02,19.61,8.29,0.7,15.73,110.00 ,
,11/05/2020,Delhi - Punjabi Bagh,45.75,95.34,33.84,19.1,17.53,0.8,22.02,77.00 ,
,12/05/2020,Delhi - Punjabi Bagh,40.62,92.58,30.15,18.52,14.35,0.73,16.99,97.00 ,
,13/05/2020,Delhi - Punjabi Bagh,86.45,177.77,29.76,21.52,19.75,1.02,5.93,,
,14/05/2020,Delhi - Punjabi Bagh,73.93,151.74,32.21,19.43,17.48,0.83,16.42,157.00 ,
,15/05/2020,Delhi - Punjabi Bagh,113.71,114.52,33.13,23.9,13,0.97,6.81,111.00 ,
,16/05/2020,Delhi - Punjabi Bagh,176.64,284.43,38.58,29.45,18.9,1.22,15.57,233.00 ,
,17/05/2020,Delhi - Punjabi Bagh,237.27,369.25,40.89,37.33,23.24,1.3,51.07,301.00 ,
,18/05/2020,Delhi - Punjabi Bagh,208.48,303.11,46.18,33.93,27.9,1.32,8.27,298.00 ,
,19/05/2020,Delhi - Punjabi Bagh,279.7,375.49,68.36,39.42,4.31,2.04,9.19,325.00 ,
,20/05/2020,Delhi - Punjabi Bagh,75.23,167.71,46.95,25.42,35,1,7.91,217.00 ,
,21/05/2020,Delhi - Punjabi Bagh,113.23,203.93,46.83,23.49,55.42,1.16,7.84,136.00 ,
,22/05/2020,Delhi - Punjabi Bagh,216.17,329.05,59.35,30.98,65.4,1.66,35.47,282.00 ,
,23/05/2020,Delhi - Punjabi Bagh,116.66,276.65,46.8,21.65,74.57,1.04,9.69,216.00 ,
,24/05/2020,Delhi - Punjabi Bagh,51.23,195.1,33.95,16.04,28.78,0.81,13.33,192.00 ,
,25/05/2020,Delhi - Punjabi Bagh,88.19,212.64,39.06,18.8,23.8,1.01,9,156.00 ,
,26/05/2020,Delhi - Punjabi Bagh,64.61,225.4,45.96,19.74,16.75,1.47,22.49,189.00 ,
,27/05/2020,Delhi - Punjabi Bagh,35.57,160.85,39.84,21.98,17,0.37,46.19,154.00 ,
,28/05/2020,Delhi - Punjabi Bagh,33.93,212.09,28.33,24.31,19.8,0.65,30.95,192.00 ,
,29/05/2020,Delhi - Punjabi Bagh,26.29,67.45,28.41,28.68,48.15,0.56,27.06,87.00 ,
,30/05/2020,Delhi - Punjabi Bagh,21.13,51.67,21.49,26.78,15.06,0.66,36.68,55.00 ,
,31/05/2020,Delhi - Punjabi Bagh,18.85,41.5,22.01,26.56,22.8,0.82,29.19,51.00 ,
Jun/20,01/06/2020,Delhi - Punjabi Bagh,58.89,105.54,32.2,26.63,49.29,1.02,41.6,58.00 ,113.34 
,02/06/2020,Delhi - Punjabi Bagh,49.92,103.08,29.75,27.39,35.67,0.76,44.29,138.00 ,
,03/06/2020,Delhi - Punjabi Bagh,64.95,138.93,34.15,25.58,27.37,0.91,53.47,102.00 ,
,04/06/2020,Delhi - Punjabi Bagh,81.46,158.51,46.9,26.86,52.13,0.75,34.6,179.00 ,
,05/06/2020,Delhi - Punjabi Bagh,46.64,86.67,33.15,25.22,19.7,0.76,41.34,80.00 ,
,06/06/2020,Delhi - Punjabi Bagh,34.49,70.39,29.2,24.55,7.78,0.64,43.21,74.00 ,
,07/06/2020,Delhi - Punjabi Bagh,39.07,84.39,28.62,23.25,8.84,0.71,38.45,87.00 ,
,08/06/2020,Delhi - Punjabi Bagh,50.64,112.16,33.45,23.2,16.22,0.74,44.83,93.00 ,
,09/06/2020,Delhi - Punjabi Bagh,89.56,184.75,39.84,24.41,10.96,0.92,42.48,154.00 ,
,10/06/2020,Delhi - Punjabi Bagh,63.3,183.92,38.66,24.57,12.32,0.75,35.23,147.00 ,
,11/06/2020,Delhi - Punjabi Bagh,47.89,131.52,36.39,25.35,10.12,0.93,36.13,126.00 ,
,12/06/2020,Delhi - Punjabi Bagh,61.8,151.84,36.51,27.21,10.05,0.93,38.29,134.00 ,
,13/06/2020,Delhi - Punjabi Bagh,47.15,126.84,33.88,24.58,8.62,0.74,29.62,,
,14/06/2020,Delhi - Punjabi Bagh,70.61,156,37.76,26.08,20.49,0.9,35.25,143.00 ,
,15/06/2020,Delhi - Punjabi Bagh,43.78,114.05,32.64,23.69,12.65,0.99,42.52,103.00 ,
,16/06/2020,Delhi - Punjabi Bagh,35.81,93.83,33.34,20.77,19.27,1.06,46.46,95.00 ,
,17/06/2020,Delhi - Punjabi Bagh,26.85,70.93,22.63,20.58,6.86,0.67,29.51,84.00 ,
,18/06/2020,Delhi - Punjabi Bagh,38.55,129.36,35.5,25.55,8.5,1.47,63.51,,
,19/06/2020,Delhi - Punjabi Bagh,50.67,227.16,29.14,23.56,12.3,0.83,30.46,161.00 ,
,20/06/2020,Delhi - Punjabi Bagh,30.41,105.51,29.12,20.16,18.7,0.74,25.84,152.00 ,
,21/06/2020,Delhi - Punjabi Bagh,38.16,99.75,35.25,24.56,4.7,1.11,26.69,97.00 ,
,22/06/2020,Delhi - Punjabi Bagh,43.16,94.15,39.83,29.66,3.85,0.96,23.07,90.00 ,
,23/06/2020,Delhi - Punjabi Bagh,27.8,61,31.1,28.79,16.55,0.69,14.04,75.00 ,
,24/06/2020,Delhi - Punjabi Bagh,30.93,58.11,30.94,25.79,5.74,0.83,10.46,57.00 ,
,25/06/2020,Delhi - Punjabi Bagh,35.28,76.25,32.39,24.24,9.02,0.63,17.67,71.00 ,
,26/06/2020,Delhi - Punjabi Bagh,56.41,122.5,31.38,24.27,12.63,1.17,16.32,101.00 ,
,27/06/2020,Delhi - Punjabi Bagh,31.98,155.71,25.78,21.71,10.97,0.88,11.22,107.00 ,
,28/06/2020,Delhi - Punjabi Bagh,47.34,306.5,28.18,20.75,16.6,0.72,10.19,206.00 ,
,29/06/2020,Delhi - Punjabi Bagh,31.56,159.03,30.86,19.4,15.7,0.16,18.3,222.00 ,
,30/06/2020,Delhi - Punjabi Bagh,41,94.06,33.89,21.6,16.33,0.85,22.15,100.00 ,
Jul/20,01/07/2020,Delhi - Punjabi Bagh,51.38,115.72,39.12,24.51,8.62,1.25,30.06,106.00 ,75.47 
,02/07/2020,Delhi - Punjabi Bagh,63.22,127.75,34.92,25.88,10.8,0.85,34.35,105.00 ,
,03/07/2020,Delhi - Punjabi Bagh,67.82,165.38,42.3,28.67,14.25,0.82,40.96,160.00 ,
,04/07/2020,Delhi - Punjabi Bagh,42.04,96.11,39.51,27.33,24.9,1.13,30.99,,
,05/07/2020,Delhi - Punjabi Bagh,37.34,56.75,31.23,22.99,24.27,1.13,28.75,66.00 ,
,06/07/2020,Delhi - Punjabi Bagh,56.14,96.54,39.35,28.06,25.08,1.58,13.15,115.00 ,
,07/07/2020,Delhi - Punjabi Bagh,20.71,42.23,33.66,25.06,27.57,1.95,6.78,95.00 ,
,08/07/2020,Delhi - Punjabi Bagh,30.15,54.35,35.17,25.18,23.05,1.55,9.52,75.00 ,
,09/07/2020,Delhi - Punjabi Bagh,38.77,70.54,32.26,24.29,23.18,1.09,17.81,63.00 ,
,10/07/2020,Delhi - Punjabi Bagh,25.48,54.4,24.33,22.96,24.9,0.76,25.81,52.00 ,
,11/07/2020,Delhi - Punjabi Bagh,21.49,48.72,27.92,20.76,20.24,1.03,32.68,45.00 ,
,12/07/2020,Delhi - Punjabi Bagh,19.93,40.59,24.7,20.23,21.11,0.81,32.58,55.00 ,
,13/07/2020,Delhi - Punjabi Bagh,28.92,86.09,27.98,20.59,21.96,0.71,26.51,53.00 ,
,14/07/2020,Delhi - Punjabi Bagh,37.12,121.3,29.89,23.97,22.04,1.03,28.09,102.00 ,
,15/07/2020,Delhi - Punjabi Bagh,43.88,98.66,38.79,26.56,22.44,1.02,35.25,114.00 ,
,16/07/2020,Delhi - Punjabi Bagh,35.47,65,39.25,26.62,22.49,1.03,21.03,73.00 ,
,17/07/2020,Delhi - Punjabi Bagh,49.28,87.08,42.01,28.35,22.47,1.12,16.73,71.00 ,
,18/07/2020,Delhi - Punjabi Bagh,42.14,82.17,39.15,29.99,69.17,1.09,16.66,94.00 ,
,19/07/2020,Delhi - Punjabi Bagh,24.78,47.39,30.78,26.57,7.95,1.59,13.68,51.00 ,
,20/07/2020,Delhi - Punjabi Bagh,20.45,44.6,32.28,24.94,7.78,0.73,27,45.00 ,
,21/07/2020,Delhi - Punjabi Bagh,25.66,43.59,35.51,21.48,7.27,0.84,15.97,50.00 ,
,22/07/2020,Delhi - Punjabi Bagh,24.33,37.22,34.86,21.48,7.31,1.11,8.59,50.00 ,
,23/07/2020,Delhi - Punjabi Bagh,36.17,67.1,40.21,21.7,11.96,1.01,20.09,47.00 ,
,24/07/2020,Delhi - Punjabi Bagh,46.29,93.23,49.51,28.21,69.57,1.02,21.1,93.00 ,
,25/07/2020,Delhi - Punjabi Bagh,37.39,67.46,37.15,31.62,7.57,1.24,15.18,72.00 ,
,26/07/2020,Delhi - Punjabi Bagh,43.3,79.51,40.98,30.98,6.81,1.58,27.06,64.00 ,
,27/07/2020,Delhi - Punjabi Bagh,36.18,84.48,32.16,29.93,82.28,1.27,16.98,97.00 ,
,28/07/2020,Delhi - Punjabi Bagh,22.95,61.07,26.71,27.77,7.65,1.28,16.18,58.00 ,
,29/07/2020,Delhi - Punjabi Bagh,23.42,64.24,37.49,24.13,42.73,1.09,15.43,74.00 ,
,30/07/2020,Delhi - Punjabi Bagh,17.93,39.93,31.67,22.08,7.45,1.11,18.04,48.00 ,
,31/07/2020,Delhi - Punjabi Bagh,44.46,80.26,41.65,24.43,7.33,1.01,21.03,71.00 ,
Aug/20,01/08/2020,Delhi - Punjabi Bagh,38.83,70.23,34.9,27.22,7.88,1.29,20.52,74.00 ,65.69 
,02/08/2020,Delhi - Punjabi Bagh,26.1,50.3,23.83,25.43,8.08,1.07,14.4,48.00 ,
,03/08/2020,Delhi - Punjabi Bagh,29.07,54.77,22.02,26.01,6.99,0.68,15.11,58.00 ,
,04/08/2020,Delhi - Punjabi Bagh,26.03,54.8,27.39,23.14,8.04,0.89,20.99,50.00 ,
,05/08/2020,Delhi - Punjabi Bagh,45.7,90.7,48.54,22.94,75.29,1.14,13.72,81.00 ,
,06/08/2020,Delhi - Punjabi Bagh,24.61,63.75,35.04,24.5,60.24,1.18,11.21,73.00 ,
,07/08/2020,Delhi - Punjabi Bagh,32.95,61.28,32.62,24.13,3.92,0.79,15.25,55.00 ,
,08/08/2020,Delhi - Punjabi Bagh,60.03,100.12,34.7,26.91,14.66,0.64,25.56,92.00 ,
,09/08/2020,Delhi - Punjabi Bagh,43.78,72.49,28.53,27.46,5.94,0.84,14.62,95.00 ,
,10/08/2020,Delhi - Punjabi Bagh,44.06,69.82,31.97,32.11,6.81,0.74,13.45,80.00 ,
,11/08/2020,Delhi - Punjabi Bagh,49.14,78.67,30.74,29.28,6.68,0.52,14.45,82.00 ,
,12/08/2020,Delhi - Punjabi Bagh,26.24,46.26,19.38,23.05,6.85,0.54,12.43,58.00 ,
,13/08/2020,Delhi - Punjabi Bagh,16.77,33.61,32.99,19.94,6.81,1.03,7.62,,
,14/08/2020,Delhi - Punjabi Bagh,32.92,60.92,40.45,19.16,7.12,1.34,8.84,54.00 ,
,15/08/2020,Delhi - Punjabi Bagh,34.44,50.07,23.15,21.49,7.16,0.66,11.83,69.00 ,
,16/08/2020,Delhi - Punjabi Bagh,26.05,42.38,28.04,21.24,7.04,0.75,12.21,42.00 ,
,17/08/2020,Delhi - Punjabi Bagh,36.73,51.09,25.38,19.29,6.92,0.73,7.47,59.00 ,
,19/08/2020,Delhi - Punjabi Bagh,38.11,69.43,62.94,47.36,5.59,1.78,24.55,,
,20/08/2020,Delhi - Punjabi Bagh,35.13,72.85,55.88,25.26,3.53,1.53,15.52,,
,21/08/2020,Delhi - Punjabi Bagh,32.02,62.47,38.09,20.21,3.34,1.29,10.88,74.00 ,
,22/08/2020,Delhi - Punjabi Bagh,24.29,54.7,32.13,20.65,3.55,0.78,17.02,56.00 ,
,23/08/2020,Delhi - Punjabi Bagh,22.85,42.12,28.19,20.12,3.32,0.76,14.24,,
,24/08/2020,Delhi - Punjabi Bagh,20.48,37.58,30.24,18.47,3.64,0.82,9.87,40.00 ,
,25/08/2020,Delhi - Punjabi Bagh,20.07,39.24,26.69,18.05,3.87,0.7,11.38,41.00 ,
,26/08/2020,Delhi - Punjabi Bagh,15.18,44.18,24.68,16.51,3.59,0.79,14.04,41.00 ,
,27/08/2020,Delhi - Punjabi Bagh,25.34,62.28,30.87,16.24,3.55,1.07,11.99,51.00 ,
,28/08/2020,Delhi - Punjabi Bagh,41.84,87.34,41.45,21.61,3.58,0.98,9.91,83.00 ,
,29/08/2020,Delhi - Punjabi Bagh,49.84,102.52,49.02,24.76,4.46,1.81,19.42,103.00 ,
,30/08/2020,Delhi - Punjabi Bagh,29.13,62,32.91,23.05,3.21,0.64,11.96,85.00 ,
,31/08/2020,Delhi - Punjabi Bagh,12.2,40.25,29.68,18.29,3.92,1.74,14.07,64.00 ,
Sep/20,01/09/2020,Delhi - Punjabi Bagh,17.28,54.62,35.56,15.82,4.01,0.81,16.94,49.00 ,118.03 
,02/09/2020,Delhi - Punjabi Bagh,21.43,69.18,39.56,15.99,3.62,0.68,30.51,59.00 ,
,03/09/2020,Delhi - Punjabi Bagh,33.48,85.25,49.92,17.81,3.04,0.69,15.71,85.00 ,
,04/09/2020,Delhi - Punjabi Bagh,37.33,88.56,40.8,20.7,3.68,0.72,19.73,82.00 ,
,05/09/2020,Delhi - Punjabi Bagh,28.34,103.11,48.69,20.94,4.04,0.8,29.48,113.00 ,
,06/09/2020,Delhi - Punjabi Bagh,31.59,79.76,43.28,20.46,3.81,0.82,23.46,64.00 ,
,07/09/2020,Delhi - Punjabi Bagh,52.79,113.23,46.85,22.84,3.52,0.77,17.87,109.00 ,
,08/09/2020,Delhi - Punjabi Bagh,29.41,85.42,40.05,20.76,2.74,0.96,19.41,76.00 ,
,09/09/2020,Delhi - Punjabi Bagh,52.22,124.94,46.09,22.77,4.05,0.9,19.8,113.00 ,
