Month/ year,Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,AQI,Average AQI monthly
Jan/20,01/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),127.17,234.16,48.21,27.52,11.12,1.58,13.55,236.00 ,194.81 
,02/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),133.34,223.44,56.46,28.47,7.32,1.22,15.82,288.00 ,
,03/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),109.1,210.64,57.92,32.34,6.82,1.23,19.36,235.00 ,
,04/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),116.68,221.51,54.64,32.58,6.88,1.19,17.59,274.00 ,
,05/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),97.56,187.9,37.54,31.77,8.39,1.17,16.46,242.00 ,
,06/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),80.61,168.46,48.71,29.48,10.9,1.11,14.44,153.00 ,
,07/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),94.49,199.51,53.4,26.94,8.41,1.46,16.14,214.00 ,
,08/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),76.02,167.11,37.74,27.95,5.81,1.11,12.22,190.00 ,
,09/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),74.73,167.2,52.01,25.21,7.8,0.99,17.92,158.00 ,
,10/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),81.48,203,46.92,25.02,10.36,1.16,20.79,142.00 ,
,11/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),91.46,222.24,36.39,27.33,11.94,1.32,14,189.00 ,
,12/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),104.46,233.06,30.16,27.05,9.98,1.78,12.63,256.00 ,
,13/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),76.25,158.05,29.42,28.54,5.38,0.98,10.15,180.00 ,
,14/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),43.62,141.9,24.58,29.92,5.53,0.83,11.55,117.00 ,
,15/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),40.99,137.5,34.9,27.64,6.21,0.79,11.5,136.00 ,
,16/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),39.25,118.58,39.07,27.29,5.84,0.67,14.38,112.00 ,
,17/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),68.16,168.28,43.33,28.4,7.75,0.95,13.77,127.00 ,
,18/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),101.12,225.07,58.52,29.72,10.04,1.24,14.09,225.00 ,
,19/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),116.75,262.32,38.12,30.31,9.45,1.74,11.02,247.00 ,
,20/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),100.81,237.66,54.38,30.79,11.45,1.9,13.3,225.00 ,
,21/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),108.64,269.79,35.87,34.92,11.21,2.09,9.27,269.00 ,
,22/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),82.58,247.57,63.23,41.9,10.17,1.68,9.29,189.00 ,
,23/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),94.94,253.66,43.14,40.26,10.36,1.51,13,228.00 ,
,24/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),78.48,208.91,40.35,40.25,9.53,1.35,12.28,178.00 ,
,25/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),109.79,279.38,50.43,40.7,10.97,1.88,11.65,221.00 ,
,26/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),117.56,267.22,46.77,39.36,10.59,2.01,13.57,269.00 ,
,27/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),61.59,145.76,41.44,40.36,7.2,1.09,10.2,167.00 ,
,28/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),29.5,108.15,29.02,42.73,5.86,0.72,9.43,105.00 ,
,29/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.78,144.28,45.53,37.83,4.32,0.56,14.24,107.00 ,
,30/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),64.16,203.67,53.88,43.18,8.7,0.97,18.65,166.00 ,
,31/01/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),81.57,226.38,60.4,43.57,9.84,1.24,14.22,194.00 ,
Feb/20,01/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),90.16,248.36,58,45.67,9.56,1.41,14.01,179.00 ,187.96 
,02/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),90.16,230.51,40.44,47.32,10.72,1.57,19.45,222.00 ,
,03/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),100.73,226.32,38.03,42.5,8.13,1.51,13.78,225.00 ,
,04/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),90.26,215.45,50.14,51.18,9.04,1.2,18.35,198.00 ,
,05/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),80.93,216.6,56.04,55.26,11.78,1.37,12.43,174.00 ,
,06/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),62.31,198.74,57.5,56.47,10.26,1.03,17.58,178.00 ,
,07/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),64.42,196.5,57.34,67.33,10.77,1.12,15.81,169.00 ,
,08/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),80.14,197.59,43.61,71.16,10.01,1.09,17.42,154.00 ,
,09/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),84.87,175.34,36.11,59.81,12.39,0.81,22.69,167.00 ,
,10/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),65.17,160.45,42.07,49.25,11.96,0.87,18.72,142.00 ,
,11/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),69.62,178.67,50.35,39.63,12.9,1.11,12.3,147.00 ,
,12/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),71.59,193.52,59.23,35.33,9.16,1.34,13.74,163.00 ,
,13/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),78.43,222.87,35.77,37.43,10.73,1.48,11.32,182.00 ,
,14/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),63.42,212.87,48.66,38.25,9.94,1.13,17.25,183.00 ,
,15/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),65.78,205.55,50.97,37.18,11.01,1.17,17.37,177.00 ,
,16/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),89.59,240.42,55.61,38.35,14.38,1.31,20.76,187.00 ,
,17/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),107.24,282.17,48.6,40.31,12.48,1.76,17.28,254.00 ,
,18/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),101.22,274,81.77,39.93,16.48,1.75,25.08,235.00 ,
,19/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),105.08,308.33,91.55,36.58,15.75,1.59,29.04,271.00 ,
,20/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),77.68,211.34,80.05,33.63,7.69,1.23,16.58,187.00 ,
,21/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),48.23,158.07,60.14,35.92,5.37,0.93,15.78,136.00 ,
,22/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),83.23,223.02,98.43,32.38,12.65,1.38,25.12,165.00 ,
,23/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),97.48,266.3,98.85,30.38,14.91,1.44,29.06,252.00 ,
,24/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),108.75,260.19,97.73,35.43,11.06,1.74,30.44,201.00 ,
,25/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),55.43,213.42,64.45,26.23,8.81,0.95,26.16,194.00 ,
,26/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),45.1,164.63,74.28,25.29,15.92,0.73,40.94,144.00 ,
,27/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),60.58,185.35,94.97,28.69,22.94,1.05,46.52,158.00 ,
,28/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),90.01,256.75,91.08,32.88,18.81,1.74,32.51,219.00 ,
,29/02/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),86.14,233.94,81.68,36.64,13.39,1.45,21.16,,
Mar/20,01/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),52.36,162.62,62.65,42.12,4.55,0.79,22.46,138.00 ,120.23 
,02/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),56.08,176.05,47.17,31.04,5.75,1,17,149.00 ,
,03/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),45.21,166.37,53.82,34.35,2.25,0.64,19.69,147.00 ,
,04/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),42.78,158.29,54.81,27.05,2.55,0.64,18.11,143.00 ,
,05/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),35.46,140.37,41.8,26.95,2.76,0.5,19.7,130.00 ,
,06/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.78,133.5,34.23,25.74,1.93,0.43,14.27,124.00 ,
,07/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),30.3,171.05,46.98,23.27,1.36,0.49,24.52,131.00 ,
,08/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),31.02,148.33,51.61,20.61,2.8,0.55,28.49,139.00 ,
,09/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),45.15,167.65,55.17,24.09,2.24,0.71,25.85,143.00 ,
,10/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),68.49,159.97,32.19,25.75,1.79,1.03,21.46,166.00 ,
,11/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.17,88.33,43.45,20.13,1.27,0.42,20.38,,
,12/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.83,110.82,44.46,19.36,1.43,0.47,20.99,103.00 ,
,13/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),27.72,149.54,55.98,18.02,4.1,0.46,36.22,111.00 ,
,14/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),40.75,167.09,57.65,18.32,5.6,0.64,45.6,138.00 ,
,15/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),68.75,225.71,55.92,22.12,13.25,1.41,36.67,194.00 ,
,16/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),72.88,233.76,82.61,25.36,20.18,1.44,33.64,190.00 ,
,17/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),83.14,251.2,68.57,31.36,17.11,1.76,37.23,221.00 ,
,18/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),73.38,221.24,41.82,36.43,10.91,1.67,11.57,205.00 ,
,19/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),36.46,129.36,17.11,45.96,2.78,0.79,7.23,128.00 ,
,20/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.72,117.5,10.57,44.46,3.17,0.64,6.92,113.00 ,
,21/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.12,77.31,13.88,43.64,2.67,0.52,7.16,79.00 ,
,22/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.26,60.68,15.07,32.22,1.5,0.32,7.15,59.00 ,
,23/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.35,71.8,14.42,27.63,1.54,0.39,7.37,64.00 ,
,24/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),42.87,102.66,14.5,25.31,1.93,0.52,7.43,91.00 ,
,25/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),33.24,78.74,10.22,22.59,2.15,0.43,7.16,91.00 ,
,26/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),30.02,66.65,13.39,21.31,2.21,0.38,7.25,75.00 ,
,27/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),28.98,70.83,14.21,18.86,1.18,0.32,7.45,63.00 ,
,28/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),33.43,64.72,16.5,18.73,0.93,0.39,8.04,69.00 ,
,29/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),30.37,68.79,15.26,19.93,0.83,0.35,7.44,63.00 ,
,30/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),28.76,67.42,11.5,20.21,1.1,0.4,7.11,72.00 ,
,31/03/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),33.01,63.57,14.47,19.47,1.36,0.41,7.18,68.00 ,
Apr/20,01/04/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18,65.33,16.26,20.17,1.21,0.31,7.06,54.00 ,54.00 
May/20,04/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.64,18.39,11.37,10.91,1.86,0.19,6.71,14.00 ,43.67 
,05/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.05,27.53,12.88,11.58,2.13,0.19,6.48,23.00 ,
,06/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.87,42.58,10.8,11.71,2.44,0.21,6.44,38.00 ,
,07/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.4,37.26,7.14,9.38,2.4,0.25,6.87,43.00 ,
,13/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.44,26.74,24.82,3.7,0.1,0.12,6.66,,
,14/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),9.83,26.13,23.35,3.87,0.08,0.14,6.61,27.00 ,
,15/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.36,50.48,25.37,3.6,0.07,0.15,6.62,33.00 ,
,16/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),22.09,114.57,23.13,5.81,1.17,0.13,6.38,77.00 ,
,17/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.48,113.43,21.28,7.22,1.55,0.13,6.37,126.00 ,
,18/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.91,80.45,25.4,6.45,1.14,0.1,6.47,84.00 ,
,19/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.63,53.6,18.87,7.46,1.68,0.1,6.32,65.00 ,
,20/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.28,36.23,19.32,5.83,1.43,0.12,6.91,36.00 ,
,21/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),28.55,NA,21.14,5.48,0.99,0.13,6.6,43.00 ,
,22/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.11,44.63,22.47,5.61,0.9,0.14,6.55,48.00 ,
,23/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),9.19,30.49,17.37,8.05,2.03,0.19,6.46,25.00 ,
,24/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.26,25.11,15.47,7.85,2.1,0.15,6.24,18.00 ,
,25/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),5.83,61.67,17.16,7.77,2.13,0.15,6.25,46.00 ,
,26/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),5.4,46.44,11.35,8.15,2.57,0.17,6.45,60.00 ,
,27/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.14,23.37,10.04,8.82,2.97,0.17,6.17,27.00 ,
,28/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.34,27.51,9.76,9.03,3.09,0.16,6.37,26.00 ,
,29/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.6,27.6,6.13,9.77,3.56,0.17,6.32,27.00 ,
,30/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.93,32.23,9.19,9.48,3.42,0.16,6.12,31.00 ,
,31/05/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),5.06,11.19,13.43,9.16,3.14,0.13,6.15,,
Jun/20,01/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.3,31.85,5.54,7.99,2.89,0.16,6.96,,37.59 
,02/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.6,52.68,33.63,5.86,1.52,0.36,6.87,43.00 ,
,03/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.1,22.83,30,3.64,2.69,0.13,7.32,38.00 ,
,04/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.22,25.5,18.93,6.34,20.14,0.21,6.39,32.00 ,
,05/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.8,43.55,20.71,8.27,29.48,0.28,6.43,47.00 ,
,06/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.96,43.25,15.18,7.16,35.88,0.11,6.37,43.00 ,
,12/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.44,27.28,19.41,11.56,46.01,0.24,10.54,56.00 ,
,13/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.07,21.9,24.46,27.99,38.28,0.36,3.76,31.00 ,
,14/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.06,13.14,26.23,27.22,10.17,0.32,3.35,34.00 ,
,15/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.2,28.01,31.85,23.14,11.62,0.38,3.63,36.00 ,
,16/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.54,12.42,28.89,19.06,10.48,0.41,3.78,,
,17/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.51,16.42,31.54,17.14,10.25,0.31,3.46,39.00 ,
,18/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.85,18.13,27.78,14.53,9.9,0.35,3.44,37.00 ,
,19/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.51,43.92,25.71,12.61,9.85,0.35,3.41,34.00 ,
,20/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.97,29.5,24.96,12.27,9.98,0.25,3.22,33.00 ,
,21/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.04,27.63,26.76,10.45,9.75,0.22,3.36,33.00 ,
,22/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.92,30.23,26.4,10.1,10.85,0.31,3.33,35.00 ,
,23/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.12,24,30.14,10.36,9.55,0.27,3.34,36.00 ,
,30/06/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.06,13.6,18.99,11.28,14.98,0.26,3.46,32.00 ,
Jul/20,01/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.04,12,6.18,8.61,15.91,0.24,3.48,20.00 ,35.44 
,02/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.04,18.45,5.26,8.66,16.04,0.23,3.3,20.00 ,
,03/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.17,12,3.3,9.75,16.22,0.26,3.27,20.00 ,
,04/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.32,12,4.93,9.9,16.82,0.28,3.22,21.00 ,
,05/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.33,24.52,7.7,8.84,15.81,0.18,3.13,20.00 ,
,06/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.32,24.75,12.4,6.41,13.48,0.11,3.24,34.00 ,
,07/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.23,12,11.28,7.89,11.81,0.19,3.48,15.00 ,
,21/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.05,56.24,5.08,10.54,20.99,0.26,3.58,26.00 ,
,22/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.53,55.79,3.2,9.08,20.53,0.3,3.84,62.00 ,
,23/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.68,47.52,4.77,9.65,19.26,0.3,3.51,37.00 ,
,24/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.77,60.15,6.01,9.28,20.59,0.54,3.65,57.00 ,
,25/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.31,53.61,5.89,8.67,19.18,0.42,3.47,69.00 ,
,26/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.83,33.74,6.23,7.87,17.93,0.31,3.53,36.00 ,
,27/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.09,31.44,2.77,8.1,16.68,0.32,3.43,24.00 ,
,28/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.17,39.09,2.13,8.31,17.77,0.53,3.31,39.00 ,
,29/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),22.83,53.1,3.86,8.31,20.12,0.63,3.6,51.00 ,
,30/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.21,38.86,3.41,8.6,20.13,0.54,3.39,42.00 ,
,31/07/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.06,39.79,4.22,8.47,19.42,0.5,3.45,45.00 ,
Aug/20,01/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),9.72,41.67,5.38,7.75,18.82,0.29,3.37,39.00 ,51.41 
,02/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.46,38.48,7.06,7.25,18.06,0.23,3.3,38.00 ,
,03/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.76,23.75,8.34,6.68,15.8,0.15,3.58,28.00 ,
,04/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.03,30.67,7.73,6.48,15.13,0.16,3.27,24.00 ,
,05/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),9.75,35.79,9.3,6.51,15.3,0.21,3.78,36.00 ,
,06/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.59,32.19,11.39,6.38,13.61,0.16,3.87,35.00 ,
,07/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.92,47.17,9.4,6.19,13.4,0.16,3.6,38.00 ,
,08/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.21,55.64,6.79,6.1,13.12,0.16,3.39,57.00 ,
,09/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.5,68.3,3.59,6.22,14.44,0.2,3.46,64.00 ,
,10/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.34,62.55,4.2,6.77,16,0.23,3.64,64.00 ,
,11/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.11,55.99,4.9,7.08,15.85,0.2,3.4,60.00 ,
,12/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),9.98,45.27,4.42,6.67,14.18,0.2,3.55,49.00 ,
,13/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.54,53.65,4.49,8.24,10.57,0.14,6.02,52.00 ,
,14/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12,45.3,11.14,10.08,5.38,0.02,4.34,47.00 ,
,15/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.45,75.97,9.9,6.54,4.47,0.04,4.39,,
,16/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.86,77.19,6.94,5.36,5.63,0.06,4.35,78.00 ,
,17/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.03,69.63,7.98,5.56,6.59,0.1,4.34,75.00 ,
,18/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.91,49.01,7.65,4.98,8.35,0.09,4.22,51.00 ,
,19/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.56,53.12,5.29,5.26,10.01,0.05,4.39,46.00 ,
,20/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.06,86.38,3.7,5.46,8.88,0.07,4.04,71.00 ,
,21/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.66,68.41,4.4,5.37,8.02,0.05,4.04,58.00 ,
,22/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.01,82.63,4.1,5.38,7.34,0,4.15,71.00 ,
,23/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.99,44.84,6.24,4.52,6.06,0,4.01,45.00 ,
,24/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12,50.9,6.08,4.52,4.97,0,4.19,49.00 ,
,25/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.63,48.71,3.52,11.33,7.24,1.56,5.46,108.00 ,
,26/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.55,44.05,6.35,14.67,15.31,0.07,4.03,,
,27/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.64,51.01,2.84,8.66,11.75,0,4.5,45.00 ,
,28/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.33,34.34,1.8,5.05,11.99,0.01,4.52,42.00 ,
,29/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.79,46.77,1.9,4.01,12.32,0.04,4.54,45.00 ,
,30/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.85,37.05,3.07,4.25,11.99,0.02,4.33,38.00 ,
,31/08/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.37,39.96,4.16,4.29,10.35,0.01,4.3,38.00 ,
Sep/20,01/09/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.87,48.25,3.42,3.37,11.09,0.03,4.37,45.00 ,110.48 
,02/09/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),27.24,85.61,8.4,2.74,13.45,0.34,4.52,67.00 ,
,03/09/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.25,104.65,9.94,3.47,12.49,0.09,4.22,101.00 ,
,04/09/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),36.35,123.21,18.22,3.57,12.27,0.2,4.55,95.00 ,
,05/09/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),54.51,246.18,21.93,3.78,12.41,0.25,4.66,130.00 ,
,06/09/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),136.25,487.58,17.18,3.72,12.61,0.32,4.32,372.00 ,
,07/09/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.21,104.41,16.65,3.62,11.61,0.07,4.28,109.00 ,
,08/09/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.46,90.14,10.06,3.89,11.77,0.1,4.41,97.00 ,
,09/09/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),27.89,191.19,12.78,4.01,12.24,0.12,4.32,134.00 ,
,10/09/2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),26.52,82.79,12.77,4.09,12.55,0.13,4.19,116.00 ,
